author,title,school,year,pages,ee,publisher,booktitle,address,journal,volume,number,month,url,cdrom,editor,cite,note,crossref,isbn,series,chapter,publnr
Luis Fanjul-Peyro,Models and an exact method for the Unrelated Parallel Machine scheduling problem with setups and resources.,,2020,100022,https://doi.org/10.1016/j.eswax.2020.100022,,,,Expert Syst. Appl. X,5,,,db/journals/eswax/eswax5.html#Fanjul-Peyro20,,,,,,,,,
Iván Pastor Sanz,Using the European Commission country recommendations to predict sovereign ratings: A topic modeling approach.,,2020,100026,https://doi.org/10.1016/j.eswax.2020.100026,,,,Expert Syst. Appl. X,5,,,db/journals/eswax/eswax5.html#Sanz20,,,,,,,,,
Olli-Pekka Hilmola,Role of inventory and assets in shareholder value creation.,,2020,100027,https://doi.org/10.1016/j.eswax.2020.100027,,,,Expert Syst. Appl. X,5,,,db/journals/eswax/eswax5.html#Hilmola20,,,,,,,,,
Jean-Michel Knippel,Présentation de CSI'91.,,1992,7-Apr,http://biaa.eu/-upload/BIAAS1.pdf,,,,Bull. dInformatique Approfondie et Appl.,Special-1,,,db/journals/biaa/biaaS1.html#Knippel92,,,,,,,,,
Patrick Isoardi,ADA plus ou les structures ADA.,,1982,22-39,http://biaa.eu/-upload/BIAA03.pdf,,,,Bull. dInformatique Approfondie et Appl.,3,,,db/journals/biaa/biaa3.html#Isoardi82a,,,,,,,,,
Jean-Michel Knippel,"Turing-machine, partitions.",,2003,8-May,http://biaa.eu/-upload/BIAA64.pdf,,,,Bull. dInformatique Approfondie et Appl.,64,,,db/journals/biaa/biaa64.html#Knippel03,,,,,,,,,
Edmond Bianco,Systemes de post: construction de phrases.,,1990,18-25,http://biaa.eu/-upload/BIAA25.pdf,,,,Bull. dInformatique Approfondie et Appl.,25,,,db/journals/biaa/biaa25.html#Bianco90a,,,,,,,,,
Pierre Dubois,Éditorial: Histoires d'Universités : le travail en miettes.,,2014,43-44,http://biaa.eu/-upload/editono98.pdf,,,,Bull. dInformatique Approfondie et Appl.,98,,,db/journals/biaa/biaa98.html#Dubois14,,,,,,,,,
Edmond Bianco,Vouzzavedibisar: Notre civilisation expliquée par les jeux.,,1988,38,http://biaa.eu/-upload/BIAA21.pdf,,,,Bull. dInformatique Approfondie et Appl.,21,,,db/journals/biaa/biaa21.html#Bianco88h,,,,,,,,,
André Tricot,"Chronique ""hypertextes et hypermedias"" 1945-1995.",,1997,21-38,http://biaa.eu/-upload/BIAA46.pdf,,,,Bull. dInformatique Approfondie et Appl.,46,,,db/journals/biaa/biaa46.html#Tricot97,,,,,,,,,
Edmond Bianco,"Informatique, vérité, théorème de Gödel.",,2015,21-Dec,http://biaa.eu/-upload/articleno1001.pdf,,,,Bull. dInformatique Approfondie et Appl.,100,,,db/journals/biaa/biaa100.html#Bianco15,,,,,,,,,
Alain Delpierre,Une initiation aux bases de données ACCESS.,,2008,26-Mar,http://biaa.eu/-upload/articleno79.pdf,,,,Bull. dInformatique Approfondie et Appl.,79,,,db/journals/biaa/biaa79.html#Delpierre08,,,,,,,,,
Edmond Bianco,Systeme universel (suite de suite).,,1989,25-Jun,http://biaa.eu/-upload/BIAA23.pdf,,,,Bull. dInformatique Approfondie et Appl.,23,,,db/journals/biaa/biaa23.html#Bianco89d,,,,,,,,,
Edmond Bianco,Vouzzavedibisar: La saga de Petit Lapin.,,2008,27,http://biaa.eu/-upload/vouzzano79.pdf,,,,Bull. dInformatique Approfondie et Appl.,79,,,db/journals/biaa/biaa79.html#Bianco08,,,,,,,,,
"Clyde Chabot, Jean-Michel Knippel",Hamlet-machine ensemble n,,2001,20-May,http://biaa.eu/-upload/BIAA60.pdf,,,,Bull. dInformatique Approfondie et Appl.,60,,,db/journals/biaa/biaa60.html#ChabotK01,,,,,,,,,
Edmond Bianco,Vouzzavedibisar: Voyage.,,1989,51,http://biaa.eu/-upload/BIAA24.pdf,,,,Bull. dInformatique Approfondie et Appl.,24,,,db/journals/biaa/biaa24.html#Bianco89g,,,,,,,,,
Edmond Bianco,Vouzzavedibisar: A la manière de...,,1988,25,http://biaa.eu/-upload/BIAA20.pdf,,,,Bull. dInformatique Approfondie et Appl.,20,,,db/journals/biaa/biaa20.html#Bianco88e,,,,,,,,,
Jean-Michel Knippel,"""square trisection"" de abu'l wafa' à christian blanvillain.",,2010,6-Mar,,,,,Bull. dInformatique Approfondie et Appl.,86,,,db/journals/biaa/biaa86.html#Knippel10,,,,,,,,,
Sami Hilala,Langage de conduite des processus.,,1988,26-May,http://biaa.eu/-upload/BIAA21.pdf,,,,Bull. dInformatique Approfondie et Appl.,21,,,db/journals/biaa/biaa21.html#Hilala88,,,,,,,,,
Edmond Bianco,Éditorial: Paradoxe.,,1989,5-Jan,http://biaa.eu/-upload/BIAA22.pdf,,,,Bull. dInformatique Approfondie et Appl.,22,,,db/journals/biaa/biaa22.html#Bianco89,,,,,,,,,
Jean-Michel Knippel,"Chabot, Derbez et Isoardi: points de vue sur la contradiction et la rationalité.",,2006,4-Mar,http://biaa.eu/-upload/jmkno74.pdf,,,,Bull. dInformatique Approfondie et Appl.,74,,,db/journals/biaa/biaa74.html#Knippel06,,,,,,,,,
Eric Olivier,Qu'est-ce qu'une machine? (III/III).,,2014,63-80,http://biaa.eu/-upload/articleno99.pdf,,,,Bull. dInformatique Approfondie et Appl.,99,,,db/journals/biaa/biaa99.html#Olivier14b,,,,,,,,,
André Richard,Architecture et informatique alternative.,,2003,14-Jul,http://biaa.eu/-upload/BIAA66.pdf,,,,Bull. dInformatique Approfondie et Appl.,66,,,db/journals/biaa/biaa66.html#Richard03,,,,,,,,,
Edmond Bianco,Éditorial: Informatique et desarroi.,,1995,2-Jan,http://biaa.eu/-upload/BIAA40.pdf,,,,Bull. dInformatique Approfondie et Appl.,40,,,db/journals/biaa/biaa40.html#Bianco95,,,,,,,,,
,Vouzzavedibisar.,,2010,39-,,,,,Bull. dInformatique Approfondie et Appl.,85,,,db/journals/biaa/biaa85.html#X10a,,,,,,,,,
Eric Olivier,Qu'est-ce qu'une machine? (II/III).,,2014,45-56,http://biaa.eu/-upload/articleno98.pdf,,,,Bull. dInformatique Approfondie et Appl.,98,,,db/journals/biaa/biaa98.html#Olivier14a,,,,,,,,,
Jean-Pierre Petit,Vouzzavedibisar : Regard oblique.,,2016,211,http://biaa.eu/-upload/vouzzano105.pdf,,,,Bull. dInformatique Approfondie et Appl.,105,,,db/journals/biaa/biaa105.html#Petit16a,,,,,,,,,
Jean-Michel Knippel,Une informatique alternative.,,2003,6-Mar,http://biaa.eu/-upload/BIAA66.pdf,,,,Bull. dInformatique Approfondie et Appl.,66,,,db/journals/biaa/biaa66.html#Knippel03b,,,,,,,,,
Annagret Taeschner,Vouzzavedibisar: Der Weise. Le sage.,,2011,15,,,,,Bull. dInformatique Approfondie et Appl.,89,,,db/journals/biaa/biaa89.html#Taeschner11,,,,,,,,,
Étienne André,«thinking»: onze minutes en onze pages.,,2011,14-Mar,,,,,Bull. dInformatique Approfondie et Appl.,90,,,db/journals/biaa/biaa90.html#Andre11,,,,,,,,,
Edmond Bianco,Vouzzavedibisar: Le temps des voyages.,,1997,27,http://biaa.eu/-upload/BIAA47.pdf,,,,Bull. dInformatique Approfondie et Appl.,47,,,db/journals/biaa/biaa47.html#Bianco97e,,,,,,,,,
Patrick Isoardi,Vouzzavedibisar: MARTH une étrange planète.,,2006,13,http://biaa.eu/-upload/vouzzano73.pdf,,,,Bull. dInformatique Approfondie et Appl.,73,,,db/journals/biaa/biaa73.html#Isoardi06a,,,,,,,,,
Jean-Pierre Petit,Vouzzavedibisar.,,2011,13-,,,,,Bull. dInformatique Approfondie et Appl.,88,,,db/journals/biaa/biaa88.html#Petit11,,,,,,,,,
Edmond Bianco,Éditorial: Informatique et évolution de société.,,1992,3-Jan,http://biaa.eu/-upload/BIAA33.pdf,,,,Bull. dInformatique Approfondie et Appl.,33,,,db/journals/biaa/biaa33.html#Bianco92f,,,,,,,,,
Didier Raoult,Vouzzavedibisar: Le président.,,1996,23,http://biaa.eu/-upload/BIAA44.pdf,,,,Bull. dInformatique Approfondie et Appl.,44,,,db/journals/biaa/biaa44.html#Raoult96,,,,,,,,,
Edmond Bianco,Éditorial: Alunir.,,1988,4-Jan,http://biaa.eu/-upload/BIAA20.pdf,,,,Bull. dInformatique Approfondie et Appl.,20,,,db/journals/biaa/biaa20.html#Bianco88c,,,,,,,,,
Carlos Derbez,"Une logique conflictuelle: introduction, choix conflictuels et adaptations.",,2006,22-May,http://biaa.eu/-upload/BIAA74.pdf,,,,Bull. dInformatique Approfondie et Appl.,74,,,db/journals/biaa/biaa74.html#Derbez06,,,,,,,,,
Nadine Amrani,Vouzzavedibisar: Trait d'orchestre.,,2002,27,http://biaa.eu/-upload/BIAA63.pdf,,,,Bull. dInformatique Approfondie et Appl.,63,,,db/journals/biaa/biaa63.html#Amrani02,,,,,,,,,
Annagret Taeschner,Vouzzavedibisar: Der Professor (le professeur).,,2000,27,http://biaa.eu/-upload/BIAA56.pdf,,,,Bull. dInformatique Approfondie et Appl.,56,,,db/journals/biaa/biaa56.html#Taeschner00a,,,,,,,,,
Jalal Almhana,"Bidirectional, two dimensional regular data flow architecture.",,1993,12-Mar,http://biaa.eu/-upload/BIAA36.pdf,,,,Bull. dInformatique Approfondie et Appl.,36,,,db/journals/biaa/biaa36.html#Almhana93,,,,,,,,,
Edmond Bianco,Éditorial: Informatique et dégénérescence cancéreuse.,,1993,4-Jan,http://biaa.eu/-upload/BIAA35.pdf,,,,Bull. dInformatique Approfondie et Appl.,35,,,db/journals/biaa/biaa35.html#Bianco93c,,,,,,,,,
Henri Lafage,Vouzzavedibisar: Secrétariat Général.,,1997,39,http://biaa.eu/-upload/BIAA46.pdf,,,,Bull. dInformatique Approfondie et Appl.,46,,,db/journals/biaa/biaa46.html#Lafage97,,,,,,,,,
Edmond Bianco,Éditorial: Les aventures de Savate Premier et son Ordinateur Chevelu.,,1994,14-Jan,http://biaa.eu/-upload/BIAA39.pdf,,,,Bull. dInformatique Approfondie et Appl.,39,,,db/journals/biaa/biaa39.html#Bianco94b,,,,,,,,,
Edmond Bianco,"Éditorial: Informatique et informance, communicance, déchéance.",,2003,4-Jan,http://biaa.eu/-upload/BIAA65.pdf,,,,Bull. dInformatique Approfondie et Appl.,65,,,db/journals/biaa/biaa65.html#Bianco03a,,,,,,,,,
Edmond Bianco,Éditorial: J'aurais pu...,,1984,12-Jan,http://biaa.eu/-upload/BIAA07.pdf,,,,Bull. dInformatique Approfondie et Appl.,7,,,db/journals/biaa/biaa7.html#Bianco84,,,,,,,,,
Jean-Michel Knippel,Vouzzavedibisar: Séminaires 1994.,,1995,39,http://biaa.eu/-upload/BIAA42.pdf,,,,Bull. dInformatique Approfondie et Appl.,42,,,db/journals/biaa/biaa42.html#Knippel95b,,,,,,,,,
Nadia Mesli,Bases de donnees et lexiques-grammaires: un exemple d'exploitation linguistique de l'outil informatique.,,2002,22-May,http://biaa.eu/-upload/BIAA61.pdf,,,,Bull. dInformatique Approfondie et Appl.,61,,,db/journals/biaa/biaa61.html#Mesli02,,,,,,,,,
Edmond Bianco,"Machines, langages, compilation.",,1982,Jun-36,http://biaa.eu/-upload/BIAA02.pdf,,,,Bull. dInformatique Approfondie et Appl.,2,,,db/journals/biaa/biaa2.html#Bianco82a,,,,,,,,,
Jean-Philippe Lehmann,"Une preuve directe de l'equivalence: machine de turing, machine a cases adressables.",,1984,30-56,http://biaa.eu/-upload/BIAA07.pdf,,,,Bull. dInformatique Approfondie et Appl.,7,,,db/journals/biaa/biaa7.html#Lehmann84,,,,,,,,,
Edmond Bianco,Éditorial: Economie et société.,,2006,2-Jan,http://biaa.eu/-upload/editono74.pdf,,,,Bull. dInformatique Approfondie et Appl.,74,,,db/journals/biaa/biaa74.html#Bianco06a,,,,,,,,,
Jean-Pierre Petit,Videac. Télétruc. Janvier 1982.,,2015,169,http://biaa.eu/-upload/vouzzano102.pdf,,,,Bull. dInformatique Approfondie et Appl.,102,,,db/journals/biaa/biaa102.html#Petit15b,,,,,,,,,
Edmond Bianco,Le processeur experimental MCA-0.,,1981,Jun-36,http://biaa.eu/-upload/BIAA00.pdf,,,,Bull. dInformatique Approfondie et Appl.,0,,,db/journals/biaa/biaa0.html#Bianco81,,,,,,,,,
Jean-Pierre Petit,Vouzzavedibisar.,,2009,41-,,,,,Bull. dInformatique Approfondie et Appl.,84,,,db/journals/biaa/biaa84.html#Petit09,,,,,,,,,
Eric Olivier,Preambule I: Le programme de la journée du 30 mars 2012.,,2012,,,,,,Bull. dInformatique Approfondie et Appl.,91,,,db/journals/biaa/biaa91.html#Olivier12,,,,,,,,,
Edmond Bianco,Notion d'autojectivite notion de statut.,,1988,21-May,http://biaa.eu/-upload/BIAA19.pdf,,,,Bull. dInformatique Approfondie et Appl.,19,,,db/journals/biaa/biaa19.html#Bianco88a,,,,,,,,,
Edmond Bianco,Éditorial: Gavage des oies.,,2004,4-Jan,http://biaa.eu/-upload/BIAA69.pdf,,,,Bull. dInformatique Approfondie et Appl.,69,,,db/journals/biaa/biaa69.html#Bianco04d,,,,,,,,,
Edmond Bianco,Éditorial: Informatique et Néant.,,1984,5-Jan,http://biaa.eu/-upload/BIAA08.pdf,,,,Bull. dInformatique Approfondie et Appl.,8,,,db/journals/biaa/biaa8.html#Bianco84b,,,,,,,,,
"Christian Blanvillain, János Pach","""square trisection"". dissection of a square in three congruent partitions.",,2010,18-Jul,,,,,Bull. dInformatique Approfondie et Appl.,86,,,db/journals/biaa/biaa86.html#BlanvillainP10,,,,,,,,,
Jérôme Durand-Lose,"Vouzzavedibisar: International Conference MCU 2007 - Machines, Computations and Universality.",,2007,19,http://biaa.eu/-upload/vouzzano76.pdf,,,,Bull. dInformatique Approfondie et Appl.,76,,,db/journals/biaa/biaa76.html#Durand-Lose07,,,,,,,,,
Philippe Bootz,La litterature animee programmee.,,2002,20-Sep,http://biaa.eu/-upload/BIAA62.pdf,,,,Bull. dInformatique Approfondie et Appl.,62,,,db/journals/biaa/biaa62.html#Bootz02,,,,,,,,,
Edmond Bianco,Vouzzavedibisar: L'électeur Gaullicoque.,,2008,45,http://biaa.eu/-upload/vouzzano80.pdf,,,,Bull. dInformatique Approfondie et Appl.,80,,,db/journals/biaa/biaa80.html#Bianco08a,,,,,,,,,
Robert Valette,Bonnes propriétés et invariants d'un réseau de petri.,,2010,Mar-38,,,,,Bull. dInformatique Approfondie et Appl.,85,,,db/journals/biaa/biaa85.html#Valette10,,,,,,,,,
Edmond Bianco,Éditorial: Drame familial.,,2006,4-Jan,http://biaa.eu/-upload/editono75.pdf,,,,Bull. dInformatique Approfondie et Appl.,75,,,db/journals/biaa/biaa75.html#Bianco06b,,,,,,,,,
Edmond Bianco,Notion d'insertion dans la machine de Nolin.,,1986,29-42,http://biaa.eu/-upload/BIAA15.pdf,,,,Bull. dInformatique Approfondie et Appl.,15,,,db/journals/biaa/biaa15.html#Bianco86d,,,,,,,,,
Edmond Bianco,Éditorial: Au fou.,,1998,4-Jan,http://biaa.eu/-upload/BIAA50.pdf,,,,Bull. dInformatique Approfondie et Appl.,50,,,db/journals/biaa/biaa50.html#Bianco98b,,,,,,,,,
,Éditorial: Edmond Bianco (1932-2005),,2005,2-Jan,http://biaa.eu/-upload/BIAA70.pdf,,,,Bull. dInformatique Approfondie et Appl.,70,,,db/journals/biaa/biaa70.html#Bianco05,,,,,,,,,
Edmond Bianco,Vouzzavedibisar: Le symbole (suite).,,1999,43,http://biaa.eu/-upload/BIAA54.pdf,,,,Bull. dInformatique Approfondie et Appl.,54,,,db/journals/biaa/biaa54.html#Bianco99f,,,,,,,,,
Robert Valette,Définitions formelles des réseaux de petri.,,2009,Mar-34,,,,,Bull. dInformatique Approfondie et Appl.,84,,,db/journals/biaa/biaa84.html#Valette09c,,,,,,,,,
Edmond Bianco,Autojection et systemes procedure formelle symbolique.,,1984,41-48,http://biaa.eu/-upload/BIAA08.pdf,,,,Bull. dInformatique Approfondie et Appl.,8,,,db/journals/biaa/biaa8.html#Bianco84c,,,,,,,,,
Alain Panariello,Formalisme de representation de la cinematique des systemes de gestion automatises et quasi automatises.,,1982,21-Jun,http://biaa.eu/-upload/BIAA03.pdf,,,,Bull. dInformatique Approfondie et Appl.,3,,,db/journals/biaa/biaa3.html#Panariello82,,,,,,,,,
Roger Dupuy,"Éditorial: Famille, jardin, orthoptère et Goldbach.",,2008,4-Jan,http://biaa.eu/-upload/editono81.pdf,,,,Bull. dInformatique Approfondie et Appl.,81,,,db/journals/biaa/biaa81.html#Dupuy08,,,,,,,,,
Edmond Bianco,Vouzzavedibisar: L'Honneur et la Nation.,,1993,29,http://biaa.eu/-upload/BIAA34.pdf,,,,Bull. dInformatique Approfondie et Appl.,34,,,db/journals/biaa/biaa34.html#Bianco93b,,,,,,,,,
Charles Duchâteau,"Images pour programmer: une marche a suivre, qu'est-ce que c'est?",,2004,May-32,http://biaa.eu/-upload/BIAA68.pdf,,,,Bull. dInformatique Approfondie et Appl.,68,,,db/journals/biaa/biaa68.html#Duchateau04a,,,,,,,,,
Jean-Luc Paillet,Utilisation d'un micro-processeur specialise dans le calcul.,,1984,13-29,http://biaa.eu/-upload/BIAA07.pdf,,,,Bull. dInformatique Approfondie et Appl.,7,,,db/journals/biaa/biaa7.html#Paillet84,,,,,,,,,
Edmond Bianco,Éditorial: Informatique et décrépitude.,,1993,4-Jan,http://biaa.eu/-upload/BIAA34.pdf,,,,Bull. dInformatique Approfondie et Appl.,34,,,db/journals/biaa/biaa34.html#Bianco93,,,,,,,,,
Jean-Michel Knippel,Éditorial: La 9.,,2007,2-Jan,http://biaa.eu/-upload/editono77.pdf,,,,Bull. dInformatique Approfondie et Appl.,77,,,db/journals/biaa/biaa77.html#Knippel07a,,,,,,,,,
Edmond Bianco,Éditorial: Informatique et Europe.,,1991,4-Jan,http://biaa.eu/-upload/BIAA28.pdf,,,,Bull. dInformatique Approfondie et Appl.,28,,,db/journals/biaa/biaa28.html#Bianco91,,,,,,,,,
Patrick Isoardi,Souvenirs...,,1982,47-49,http://biaa.eu/-upload/BIAA02.pdf,,,,Bull. dInformatique Approfondie et Appl.,2,,,db/journals/biaa/biaa2.html#Isoardi82,,,,,,,,,
Edmond Bianco,Éditorial: Qu'est ce que l'informatique?,,1981,5-Jan,http://biaa.eu/-upload/BIAA01.pdf,,,,Bull. dInformatique Approfondie et Appl.,1,,,db/journals/biaa/biaa1.html#Bianco81a,,,,,,,,,
Keith Collins,Éditorial: L'immortalité à portée de clavier.,,2013,3-Jan,http://biaa.eu/-upload/editono96.pdf,,,,Bull. dInformatique Approfondie et Appl.,96,,,db/journals/biaa/biaa96.html#Collins13,,,,,,,,,
Jean-Michel Knippel,Éditorial: Développement en fractions continues et algorithmes.,,2014,10-Sep,http://biaa.eu/-upload/editono97.pdf,,,,Bull. dInformatique Approfondie et Appl.,97,,,db/journals/biaa/biaa97.html#Knippel14,,,,,,,,,
Edmond Bianco,Éditorial: Intelligence naturelle et gros sous.,,1990,3-Jan,http://biaa.eu/-upload/BIAA27.pdf,,,,Bull. dInformatique Approfondie et Appl.,27,,,db/journals/biaa/biaa27.html#Bianco90f,,,,,,,,,
Lovska Popova,Methodologie de developpement des systemes experts.,,1994,37-38,http://biaa.eu/-upload/BIAA37.pdf,,,,Bull. dInformatique Approfondie et Appl.,37,,,db/journals/biaa/biaa37.html#Popova94,,,,,,,,,
Jean-Michel Knippel,Preambule II: Les inscrit(e)s à la journée du 30 mars 2012.,,2012,,,,,,Bull. dInformatique Approfondie et Appl.,91,,,db/journals/biaa/biaa91.html#Knippel12,,,,,,,,,
Jean-Michel Knippel,Vouzzavedibisar: Séminaires 1993.,,1994,29,http://biaa.eu/-upload/BIAA39.pdf,,,,Bull. dInformatique Approfondie et Appl.,39,,,db/journals/biaa/biaa39.html#Knippel94b,,,,,,,,,
Edmond Bianco,Autojection et compilateurs procedure formelle symbolique.,,1983,50-65,http://biaa.eu/-upload/BIAA06.pdf,,,,Bull. dInformatique Approfondie et Appl.,6,,,db/journals/biaa/biaa6.html#Bianco83b,,,,,,,,,
"Jean-Michel Knippel, Mohamed Tayeb Laskri",Formalisation de thesaurus a l'aide des reseaux de petri.,,1990,20-37,http://biaa.eu/-upload/BIAA27.pdf,,,,Bull. dInformatique Approfondie et Appl.,27,,,db/journals/biaa/biaa27.html#KnippelL90,,,,,,,,,
Maurice Nivat,"Éditorial : Jacques Arsac, astronome et informaticien.",,2016,79-80,http://biaa.eu/-upload/editono104.pdf,,,,Bull. dInformatique Approfondie et Appl.,104,,,db/journals/biaa/biaa104.html#Nivat16,,,,,,,,,
"Dami, Evelyne Henri",Vouzzavedibisar: L'offsetiste et la banquière. Marcel et Claudine.,,2008,19,http://biaa.eu/-upload/vouzzano81.pdf,,,,Bull. dInformatique Approfondie et Appl.,81,,,db/journals/biaa/biaa81.html#DamiH08,,,,,,,,,
Peter Beyls,Synthetic creatures in context.,,2002,15-22,http://biaa.eu/-upload/BIAA63.pdf,,,,Bull. dInformatique Approfondie et Appl.,63,,,db/journals/biaa/biaa63.html#Beyls02,,,,,,,,,
Edmond Bianco,Chapitre 1 - notions de calcul.,,1996,23-28,http://biaa.eu/-upload/BIAA45.pdf,,,,Bull. dInformatique Approfondie et Appl.,45,,,db/journals/biaa/biaa45.html#Bianco96d,,,,,,,,,
Louis Frécon,Tester les compilateurs.,,2013,26-Mar,http://biaa.eu/-upload/articleno95.pdf,,,,Bull. dInformatique Approfondie et Appl.,95,,,db/journals/biaa/biaa95.html#Frecon13b,,,,,,,,,
Robert Valette,Introduction aux Réseaux de Petri.,,2009,22-Mar,http://biaa.eu/-upload/BIAA83.pdf,,,,Bull. dInformatique Approfondie et Appl.,83,,,db/journals/biaa/biaa83.html#Valette09a,,,,,,,,,
Jean-Philippe Lehmann,Quelques remarques sur un systeme sequentiel.,,1982,19-22,http://biaa.eu/-upload/BIAA04.pdf,,,,Bull. dInformatique Approfondie et Appl.,4,,,db/journals/biaa/biaa4.html#Lehmann82,,,,,,,,,
,"Un micro-processeur a jeu d'instructions reduit, realise en circuits programmables.",,1993,28-Nov,http://biaa.eu/-upload/BIAA34.pdf,,,,Bull. dInformatique Approfondie et Appl.,34,,,db/journals/biaa/biaa34.html#X93,,,,,,,,,
Edmond Bianco,Statuts.,,1991,18-May,http://biaa.eu/-upload/BIAA29.pdf,,,,Bull. dInformatique Approfondie et Appl.,29,,,db/journals/biaa/biaa29.html#Bianco91c,,,,,,,,,
Edmond Bianco,Éditorial: Informatique et paradoxe.,,1984,7-Jan,http://biaa.eu/-upload/BIAA09.pdf,,,,Bull. dInformatique Approfondie et Appl.,9,,,db/journals/biaa/biaa9.html#Bianco84d,,,,,,,,,
Edmond Bianco,Informatique.,,2012,,,,,,Bull. dInformatique Approfondie et Appl.,92,,,db/journals/biaa/biaa92.html#Bianco12,,,,,,,,,
Michel Avezard,Vouzzavedibisar: Dunod.,,2014,81,http://biaa.eu/-upload/vouzzano99.pdf,,,,Bull. dInformatique Approfondie et Appl.,99,,,db/journals/biaa/biaa99.html#Avezard14b,,,,,,,,,
Jean-Michel Knippel,Vouzzavedibisar: Edmond Bianco.,,2005,33,http://biaa.eu/-upload/BIAA70.pdf,,,,Bull. dInformatique Approfondie et Appl.,70,,,db/journals/biaa/biaa70.html#Knippel05,,,,,,,,,
