author,title,school,year,pages,ee,publisher,booktitle,address,journal,volume,number,month,url,cdrom,editor,cite,note,crossref,isbn,series,chapter,publnr
Mark Edmead,Steganography.,,2011,,https://doi.org/10.1081/E-EIA-120046745,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Edmead11,,,,,reference/tf/2011eia,,,,
"Pedro Cuenca 0001, Francisco M. Delicado Martínez, Jesús Delicado, Luis Orozco-Barbosa",TDMA/TDD Wireless Networks: Quality of Service (QoS) Mechanisms.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043586,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#CuencaDDO08,,,,,,,,,
"Mollie E. Krehnke, David C. Krehnke",Data Access Controls: Sensitive or Critical.,,2011,,https://doi.org/10.1081/E-EIA-120046280,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#KrehnkeK11b,,,,,reference/tf/2011eia,,,,
"Karim Abed-Meraim, Adel Belouchrani, Boualem Boashash, Nguyen Linh-Trung",Wireless Communications: Signal Processing Tools.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043924,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#Abed-MeraimBBL08,,,,,,,,,
Leo A. Wrobel,E-Mail and Data Communications: Dial-In Hazards.,,2011,,https://doi.org/10.1081/E-EIA-120046361,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Wrobel11,,,,,reference/tf/2011eia,,,,
Igor D. D. Curcio,Mobile Streaming: Standards.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043900,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#Curcio08a,,,,,,,,,
Thomas Welch,Forensics: Computer Crime Investigation.,,2011,,https://doi.org/10.1081/E-EIA-120046868,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Welch11a,,,,,reference/tf/2011eia,,,,
Lajos Hanzo,Cordless Telephone Standard CT-2.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043946,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#Hanzo08,,,,,,,,,
Gilbert Held,Service Level Agreements.,,2011,,https://doi.org/10.1081/E-EIA-120046608,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Held11d,,,,,reference/tf/2011eia,,,,
Daniel D. Houser,Passwords and Policy Threat Analysis.,,2011,,https://doi.org/10.1081/E-EIA-120046301,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Houser11,,,,,reference/tf/2011eia,,,,
"Ken M. Shaurette, Thomas J. Schleppenbach",Incident Response: Exercises.,,2011,,https://doi.org/10.1081/E-EIA-120046843,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#ShauretteS11a,,,,,reference/tf/2011eia,,,,
"Joe Kovara, Ray Kaplan",Kerberos™.,,2011,,https://doi.org/10.1081/E-EIA-120046877,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#KovaraK11,,,,,reference/tf/2011eia,,,,
Angel Lozano,High-Speed Wireless Internet Access: Multiantenna Technology.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043911,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#Lozano08,,,,,,,,,
Jonathan Held,Buffer Overflows: Stack-Based.,,2011,,https://doi.org/10.1081/E-EIA-120046709,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Held11,,,,,reference/tf/2011eia,,,,
"Watit Benjapolakul, Ky Leng",Wireless Sensor Networks (WSNs): Central Node and Mobile Node Design and Development.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043442,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#BenjapolakulL08a,,,,,,,,,
"Md. Mahbubul Haque, Jelena V. Misic, Vojislav B. Misic, Subir Biswas, Saeed Rashwand",Vehicular Network Security.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120045566,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#HaqueMMBR08,,,,,,,,,
Lynda L. McGhie,Security Teams: Effective Methods.,,2011,,https://doi.org/10.1081/E-EIA-120046606,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#McGhie11c,,,,,reference/tf/2011eia,,,,
Paul A. Henry,Firewall Architectures: Platforms.,,2011,,https://doi.org/10.1081/E-EIA-120046865,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Henry11e,,,,,reference/tf/2011eia,,,,
"Praveen Gauravaram, Lars R. Knudsen",Cryptographic Hash Functions.,,2011,,https://doi.org/10.1081/E-EIA-120047187,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#GauravaramK11,,,,,reference/tf/2011eia,,,,
Edward H. Freeman,Bally v. Faber.,,2011,,https://doi.org/10.1081/E-EIA-120046809,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Freeman11,,,,,reference/tf/2011eia,,,,
Louis B. Fried,Technology Convergence: Security.,,2011,,https://doi.org/10.1081/E-EIA-120046548,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Fried11e,,,,,reference/tf/2011eia,,,,
Rebecca Herold,Fraud: Employee Identification.,,2011,,https://doi.org/10.1081/E-EIA-120046573,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Herold11a,,,,,reference/tf/2011eia,,,,
"David Benjamin, Peter Green",Optical Broadband Services Networks.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043849,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#BenjaminG08,,,,,,,,,
Stephen D. Fried,E-Mail Retention Policy: Legal Requirements.,,2011,,https://doi.org/10.1081/E-EIA-120046567,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Fried11a,,,,,reference/tf/2011eia,,,,
"Christopher A. Pilewski, Bonnie A. Goins Pilewski",Architecture: Secure.,,2011,,https://doi.org/10.1081/E-EIA-120046755,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#PilewskiP11,,,,,reference/tf/2011eia,,,,
Rebecca Herold,Incident Response: Privacy Breaches.,,2011,,https://doi.org/10.1081/E-EIA-120046848,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Herold11b,,,,,reference/tf/2011eia,,,,
William Hugh Murray,XML and Other Metadata Languages.,,2011,,https://doi.org/10.1081/E-EIA-120046751,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Murray11f,,,,,reference/tf/2011eia,,,,
"Samuel W. Chun, Leo Kahng",Data at Rest.,,2011,,https://doi.org/10.1081/E-EIA-120046766,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#ChunK11,,,,,reference/tf/2011eia,,,,
Syed Ahson,Edge.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043960,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#Ahson08,,,,,,,,,
John R. Vacca,Data Centers: Security.,,2011,,https://doi.org/10.1081/E-EIA-120046767,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Vacca11,,,,,reference/tf/2011eia,,,,
"Sureerut Inmor, Vatcharaporn Esichaikul, Dencho N. Batanov",Systems Development: Object-Oriented Security Model.,,2011,,https://doi.org/10.1081/E-EIA-120046735,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#InmorEB11,,,,,reference/tf/2011eia,,,,
"Lynda L. McGhie, Phillip Q. Maier",World Wide Web.,,2011,,https://doi.org/10.1081/E-EIA-120046404,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#McGhieM11,,,,,reference/tf/2011eia,,,,
Joost Houwen,Cryptography: Cryptosystems.,,2011,,https://doi.org/10.1081/E-EIA-120046765,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Houwen11,,,,,reference/tf/2011eia,,,,
"Abul Faiz Muhad Ishaq, Mohammad Mohsin",Mobile Commerce.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043912,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#IshaqM08,,,,,,,,,
Ben Rothke,Firewalls: Checkpoint Security Review.,,2011,,https://doi.org/10.1081/E-EIA-120046357,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Rothke11d,,,,,reference/tf/2011eia,,,,
Matt Nelson,Capability Maturity Model.,,2011,,https://doi.org/10.1081/E-EIA-120046710,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Nelson11,,,,,reference/tf/2011eia,,,,
Kevin Castellow,Identity Management Systems: Components.,,2011,,https://doi.org/10.1081/E-EIA-120046289,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Castellow11,,,,,reference/tf/2011eia,,,,
Brian Shorten,Information Security Policies.,,2011,,https://doi.org/10.1081/E-EIA-120046580,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Shorten11,,,,,reference/tf/2011eia,,,,
Ian Clark,Role-Based Access Control.,,2011,,https://doi.org/10.1081/E-EIA-120046311,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Clark11,,,,,reference/tf/2011eia,,,,
Chris Hare,Customer Relationship Management (CRM).,,2011,,https://doi.org/10.1081/E-EIA-120046565,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Hare11b,,,,,reference/tf/2011eia,,,,
Javek Ikbal,Cryptography.,,2011,,https://doi.org/10.1081/E-EIA-120046715,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Ikbal11,,,,,reference/tf/2011eia,,,,
Duane E. Sharp,Enterprise Information Assurance: Key Components.,,2011,,https://doi.org/10.1081/E-EIA-120046568,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Sharp11,,,,,reference/tf/2011eia,,,,
Ralph Spencer Poore,Message Digests.,,2011,,https://doi.org/10.1081/E-EIA-120046732,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Poore11e,,,,,reference/tf/2011eia,,,,
"Jonathan Chan, Björn Landfeldt, Aruna Seneviratne, Binh Thai",IP Networks: User Mobility.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043904,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#ChanLST08b,,,,,,,,,
Hüseyin Arslan,Adaptation Techniques.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043925,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#Arslan08,,,,,,,,,
Don Evans,Systems Integrity Engineering: Distributed Processing Concepts and Corresponding Security-Relevant Issues.,,2011,,https://doi.org/10.1081/E-EIA-120046893,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Evans11,,,,,reference/tf/2011eia,,,,
Tom Carlson,Information Security Management Systems (ISMSs).,,2011,,https://doi.org/10.1081/E-EIA-120046527,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Carlson11,,,,,reference/tf/2011eia,,,,
Mark Bell,Domain Name Service (DNS) Attacks.,,2011,,https://doi.org/10.1081/E-EIA-120046520,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Bell11,,,,,reference/tf/2011eia,,,,
Mani Subramanian,IEEE 802.16d: Worldwide Interoperability for Microwave Access (WiMax).,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043958,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#Subramanian08,,,,,,,,,
Sean M. Price,Neural Networks and Information Assurance Uses.,,2011,,https://doi.org/10.1081/E-EIA-120046733,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Price11e,,,,,reference/tf/2011eia,,,,
William Hugh Murray,Cryptography: Key Management: Functions and Principles.,,2011,,https://doi.org/10.1081/E-EIA-120046764,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Murray11a,,,,,reference/tf/2011eia,,,,
Marco Furini,Mobile Music.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043486,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#Furini08,,,,,,,,,
"Oliver Holland, Vasilis Friderikos, A. Hamid Aghvami",Green Mobile Communications.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120046005,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#HollandFA08,,,,,,,,,
Matthew J. Decker,Physical Layer Security: Networks.,,2011,,https://doi.org/10.1081/E-EIA-120046380,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Decker11a,,,,,reference/tf/2011eia,,,,
"Ionut Cardei, Cong Liu 0001, Jie Wu 0001",Wireless Networks: Routing with Intermittent Connectivity.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043800,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#CardeiL008,,,,,,,,,
"David Bonewell, Karen Gibbs, Adriaan Veldhuisen",Data Warehouses: Security and Privacy.,,2011,,https://doi.org/10.1081/E-EIA-120046723,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#BonewellGV11,,,,,reference/tf/2011eia,,,,
Steven P. Craig,Business Continuity Planning: Distributed Environment.,,2011,,https://doi.org/10.1081/E-EIA-120046811,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Craig11,,,,,reference/tf/2011eia,,,,
Sasan Hamidi,Security Information Management: Myths and Facts.,,2011,,https://doi.org/10.1081/E-EIA-120046851,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Hamidi11a,,,,,reference/tf/2011eia,,,,
John R. Vacca,Virtual Private Networks (VPNs): Remote Access.,,2011,,https://doi.org/10.1081/E-EIA-120046389,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Vacca11a,,,,,reference/tf/2011eia,,,,
James S. Tiller,Identity Theft.,,2011,,https://doi.org/10.1081/E-EIA-120046290,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Tiller11,,,,,reference/tf/2011eia,,,,
Bonnie A. Goins Pilewski,Standards.,,2011,,https://doi.org/10.1081/E-EIA-120046533,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Pilewski11d,,,,,reference/tf/2011eia,,,,
Charbel Khawand,Smart Inter-Processor Communicator Protocol Stack.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043802,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#Khawand08,,,,,,,,,
"Alan Berman, Jeffrey L. Ott",Security Controls: Dial-Up.,,2011,,https://doi.org/10.1081/E-EIA-120046383,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#BermanO11,,,,,reference/tf/2011eia,,,,
M. Yasin Akhtar Raja,Optical Networks: Architectures.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043850,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#Raja08,,,,,,,,,
"Shumeet Baluja, Michele Covell, Michael Fink 0002",Coordinated Multi-Device Presentations: Ambient-Audio Identification.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043471,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#BalujaC008,,,,,,,,,
"William Stackpole, Man Nguyen",Systems Management: Third-Party Applications and Systems.,,2011,,https://doi.org/10.1081/E-EIA-120046780,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#StackpoleN11,,,,,reference/tf/2011eia,,,,
Todd Fitzgerald,Health Insurance Portability and Accountability Act (HIPAA): Requirements.,,2011,,https://doi.org/10.1081/E-EIA-120046839,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Fitzgerald11a,,,,,reference/tf/2011eia,,,,
Felicia M. Nicastro,Patch Management: Process.,,2011,,https://doi.org/10.1081/E-EIA-120046787,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Nicastro11,,,,,reference/tf/2011eia,,,,
Gilbert Held,Wireless Local Area Networks (WLANs): Vulnerabilities.,,2011,,https://doi.org/10.1081/E-EIA-120046802,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Held11f,,,,,reference/tf/2011eia,,,,
"Ami Kanazawa, Ryu Miura, Hiroyo Ogawa, Masato Tanaka, Hiroyuki Tsuji",Land Mobile Communication Systems: Phased-Array Antennas.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043852,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#KanazawaMOTT08,,,,,,,,,
Glenn Cater,Event Management.,,2011,,https://doi.org/10.1081/E-EIA-120046833,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Cater11,,,,,reference/tf/2011eia,,,,
Jeffrey Davis,Tokens: Role and Authentication.,,2011,,https://doi.org/10.1081/E-EIA-120046319,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Davis11b,,,,,reference/tf/2011eia,,,,
Carl B. Jackson,Business Continuity Management: Metrics.,,2011,,https://doi.org/10.1081/E-EIA-120046761,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Jackson11,,,,,reference/tf/2011eia,,,,
Micki Krause,Ethics: Internet.,,2011,,https://doi.org/10.1081/E-EIA-120046571,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Krause11a,,,,,reference/tf/2011eia,,,,
"Mollie E. Krehnke, David C. Krehnke",Configuration Management: Process Stages.,,2011,,https://doi.org/10.1081/E-EIA-120046550,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#KrehnkeK11a,,,,,reference/tf/2011eia,,,,
Bruce R. Matthews,Physical Security: Controlled Access and Layered Defense.,,2011,,https://doi.org/10.1081/E-EIA-120046883,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Matthews11,,,,,reference/tf/2011eia,,,,
Todd Fitzgerald,"Information Security Governance: Corporate Organization, Frameworks, and Reporting.",,2011,,https://doi.org/10.1081/E-EIA-120046529,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Fitzgerald11b,,,,,reference/tf/2011eia,,,,
"Stefanos Gritzalis, Costas Lambrinoudakis",IEEE 802.11 Wireless LANs (WLANs): Security.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043913,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#GritzalisL08,,,,,,,,,
"Sandeep K. S. Gupta, Manish Kochhal, Loren Schwiebert",Wireless Sensor Networks (WSNs): Self-Organization.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043932,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#GuptaKS08,,,,,,,,,
Judith M. Myerson,Biometrics: New Methods.,,2011,,https://doi.org/10.1081/E-EIA-120046277,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Myerson11,,,,,reference/tf/2011eia,,,,
David McPhee,Information Technology Infrastructure Library (ITIL®).,,2011,,https://doi.org/10.1081/E-EIA-120046727,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#McPhee11,,,,,reference/tf/2011eia,,,,
Jeffrey Davis,"Defense in Depth: Network, Systems, and Applications Controls.",,2011,,https://doi.org/10.1081/E-EIA-120046538,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Davis11a,,,,,reference/tf/2011eia,,,,
Tao Jiang,OFDM: Technology.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043489,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#Jiang08,,,,,,,,,
"Hai Jiang 0001, Ping Wang 0001, Weihua Zhuang",Wireless LANs (WLANs): Real-Time Services with Quality of Service (QoS) Support.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043590,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#JiangWZ08,,,,,,,,,
"Nadjib Badache, Djamel Djenouri",MANET: Selfish Behavior on Packet Forwarding.,,2008,,http://www.crcnetbase.com/doi/abs/10.1081/E-EWMC-120043599,,Encyclopedia of Wireless and Mobile Communications,,,,,,db/reference/tf/ewmc2008.html#BadacheD08,,,,,,,,,
Samuel W. Chun,Awareness and Training: Motivational and Psychological Factors.,,2011,,https://doi.org/10.1081/E-EIA-120046601,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Chun11,,,,,reference/tf/2011eia,,,,
Mano Paul,Mashups and Composite Applications.,,2011,,https://doi.org/10.1081/E-EIA-120046586,,Encyclopedia of Information Assurance,,,,,,db/reference/tf/eia2011.html#Paul11b,,,,,reference/tf/2011eia,,,,
